Temperature,Vibration,Pressure,RPM,Operating_Hours,Machine_Failure
53.83382833106041,0.47059959967430226,107.9915286852259,3624.8094526483333,2184,0
59.27044436110047,0.6927758233589819,82.66920097278768,3389.674501952666,4528,1
80.19396623402014,0.9421046003182703,140.15027379673845,2980.490240311228,502,1
59.04450052424295,0.38850164299843326,106.30740348479992,2791.0452271170548,513,0
73.24687884372962,0.22603940408418438,135.81251198325538,1987.0960634443115,144,0
70.6835775985572,0.48234359032974905,80.59792364576329,2464.5737906577806,4257,1
60.22599478591275,1.0159418675308636,137.85194676598618,3955.7095435698616,2567,1
102.15916133987989,0.33926508640605385,95.77656141438437,2359.7722144987665,967,1
79.50878533477017,0.8278233610888135,134.6152823813305,3094.7399106105404,118,1
39.622861200135894,0.8355401628152882,120.28546135672869,3503.7219865975994,464,1
72.79681472154141,0.3892823516584011,100.9212116120671,2372.538665998854,3932,0
60.07320302847418,0.613796615837055,111.85927374146439,3092.355237390542,679,0
82.78650002194335,0.8256793246257076,133.72636913913402,3468.9577687553274,645,1
58.11218892350949,0.4241744518025026,122.11788906230468,3006.249660953625,4250,1
68.27895337799652,0.45928392797952766,131.6882596094497,4434.201527833384,4973,1
77.57480918470685,0.38366381721027126,159.5288116903097,2165.7003705609022,3139,0
82.98632791255183,0.2970486538614266,88.71516776577897,3529.3642649419394,4237,1
51.99555389416336,0.3701444909867986,152.3442514993725,2913.599131301768,4144,1
64.98248146238578,0.2552119466475487,122.08711875046426,3385.9600774183377,4426,1
62.875820332585654,0.5068166936518452,102.02431903353744,3220.653575849623,552,0
60.200061511394324,0.3460053537882717,93.39372748522021,2633.421901445002,4061,1
96.48181360421646,0.5467571823581495,116.21759218445933,3114.49819622967,1481,1
76.07472566441433,0.18882087075927453,138.4330022384892,2071.0492743008563,1567,0
51.08674068497432,0.5661760464428914,117.44901759244931,3301.623750285697,2838,0
83.76792920582164,0.666705792321785,150.22309860494695,3149.079232995263,1316,0
101.8323429551895,0.1012528714857089,90.97648619896883,3319.330084321551,980,1
85.4869789082672,0.5748113139695145,119.7582210430789,3529.059162543575,3914,0
47.2094505106898,0.7455337984946585,94.95213111173761,3183.8099201048553,3249,0
62.736488907006226,0.2580717962617589,127.27263765249936,3074.044709899138,184,0
89.00366723779933,0.8345144773675407,137.737747801946,2559.465831669354,4244,1
59.38495801571829,0.583803801873209,111.58476412637893,2643.8896181754744,1268,0
76.65729142219342,0.3589976288483182,67.91572286745732,3593.3673100886654,4264,1
81.61951080144006,0.4888461844684588,123.97896293592989,3718.1677028529894,3229,0
56.09604292632876,0.6116653825043444,128.7347710346702,2880.944781843973,3745,0
69.10711965907299,0.5152010782824823,128.08589509923394,3023.001373626637,2626,0
21.38098989896391,0.6077511984892738,144.7156438364431,2547.692812503117,2967,0
54.63418537998565,0.31586528138412673,98.57892640701903,3586.3784226337225,3616,0
66.2114777291026,0.5338721648072156,133.604322109009,3332.7084118458893,3467,0
51.28325227052726,0.21725710061900394,143.8501502495595,3970.6087182318747,2294,0
94.48616955897452,0.4777547877302599,84.42824831986967,2560.8384614101305,3655,1
48.54787933059051,0.31921847170704204,126.39303651837955,2810.9960504908913,545,0
63.39933269954524,0.3528940114820467,109.91640337984657,3115.722961262786,3726,0
71.96110865929137,0.7472186350420875,118.36954653796708,3323.2447688628854,4116,1
91.61909933599173,0.7182620241188539,126.95352967076673,2892.1661812261837,3975,1
48.46206773230841,0.6218276241814354,110.25542871772896,2563.51945477315,3437,0
87.4474562823244,0.28153744706548417,106.48583841676776,3440.7037644617853,361,0
70.1534959152938,0.4367183100610396,120.6830483497605,3360.5676812727907,1948,0
55.27737023428074,0.7426195399958367,98.25508122274395,2541.8629497181373,4125,1
76.93155211394907,0.528343382727981,98.28349742229629,3677.721400552748,2366,0
72.98589543360205,0.9638659079963389,133.58746565913006,3585.099354598302,191,1
60.99674684261808,0.5786635678788744,97.02411929682688,3067.1482486238965,4322,1
71.04703127485028,0.5384098232980064,133.32625001818423,3039.7989311880183,4275,1
64.2202960470736,0.43817670715949975,129.251825857079,3277.028885557954,3409,0
71.70276017876871,0.5267081809564564,85.48386542418807,2569.148464871871,1082,0
79.93196011781569,0.4695060327238913,106.4487069532869,3015.015739582041,3543,0
93.79025224218029,0.641621735337718,143.88218806094744,1923.8082276954099,2633,1
51.43276751759726,0.6913404633589169,100.37668937720636,3438.2278227514676,793,0
101.995500619844,0.3428021078984101,110.71191475381225,2219.2533887790705,4220,1
40.71868300716247,0.23375340928844437,129.24121786503792,3751.7099142144993,255,0
67.72322357446625,0.13275892537934067,135.66781018565192,2834.939953016775,3688,0
78.82475809726864,0.6015982653825087,114.96922227911008,2894.166509034412,1912,0
74.2148780160255,0.27932667876522527,108.04979610616716,2686.1330469577474,4214,1
60.65950720269109,0.06942188140950341,148.44739723397015,2855.980563038962,1507,0
66.87816624464087,0.5777157209061928,154.7779932759516,3709.2656725740185,1316,0
62.604985980117505,0.9985999034865581,139.5771610156359,1756.0956717324602,1510,1
61.15952864583682,0.49878581769202135,121.70636285130048,3638.482693044094,3597,0
82.74403145531538,0.6676981548903284,103.83468556718147,3169.011740550854,4472,1
75.35523228947571,0.516365871709513,103.39111186886869,2396.489176071392,4940,1
59.60635607109019,0.4802220693617715,130.45028210531515,2462.3438034753813,651,0
83.49399813149876,0.6838152965975537,128.36796441777366,3838.1965136041017,3494,0
74.60949281314915,0.4419450911622697,148.03197185892859,2527.2465600286346,1276,0
82.1929317825844,0.5534784628143806,133.0090018507228,2423.3247447020203,4834,1
79.44443262885419,0.5643395612392027,89.93839396480364,3568.6572711823646,4432,1
57.56507483616891,0.36638190927139025,141.03895235445836,3169.276438142957,1097,0
61.597284397045456,0.6984084699073045,100.03878745371175,2531.0372117318007,4176,1
81.20940407684893,0.46500804866091827,112.32057456095296,3108.3124877023097,2831,0
79.15555398150197,0.34885096810143107,125.00400412503389,2487.123658179861,4037,1
69.68647609053778,0.6073019687140807,159.9133497956793,3550.4106992113025,4152,1
71.75991074963173,0.3203064036417925,182.19837112010723,3530.685482436567,472,0
89.16497343682637,0.5056362314738256,132.13446118272367,3266.0030994109716,2348,0
61.126429167462554,0.4981762006711593,116.33606762559224,3180.8305306235084,948,0
78.20646071755057,0.7171791131663157,130.690112969611,3880.5940624336868,2656,0
66.9671102134916,0.5949396465759905,137.75310851747673,2999.8431636941127,2422,0
66.7347819515917,0.4949946082509712,113.58664748885617,2409.0629372895996,603,0
86.48165277980786,0.6635532598400574,155.90422711824644,3224.7369564161536,3289,0
82.38124523482045,0.7780415098034626,124.60141518382804,4043.023524768557,802,0
82.20264454000957,0.6115620612703725,129.95486178182787,2492.620253407074,3725,0
89.58218210731494,0.5020705239686761,133.31848504108922,2819.268616653007,414,0
70.31505762449139,0.23763275352996807,128.43173221228912,3208.223019050726,2476,0
80.22929456942445,0.28697726738492546,136.77881000939226,2973.0475754971303,1140,0
65.34599865109816,0.43895505912906646,107.65493626906154,2508.8482098113427,4478,1
74.86249528732664,0.37809755956814334,108.83396492107939,3560.9289281152355,3090,0
68.04785418448473,0.4626057394029108,97.9969153405661,4160.02036100863,357,0
71.45493947489078,0.5113299849794214,128.79002461240452,3098.0657295119536,674,0
78.92735538155371,0.6059385508713462,135.57873007024227,2547.965855132,4769,1
57.726689751497915,0.48590024438818175,129.15545732303772,2225.5197374732625,1652,0
101.3858091352819,0.5973003287652404,153.48984866695073,3128.9879906105903,4618,1
54.90973927750447,0.512894882962024,119.88807962341907,3551.938671658129,857,0
51.787170808184015,0.10490668672922572,133.37483311185025,3237.583873247691,2910,0
87.37166310250102,0.31213292123624914,98.16598247721372,2998.798079540573,1204,0
81.87494040944404,0.47118248885567693,112.25800595051199,2705.364174105347,4624,1
79.36179725578232,0.2580610514317785,133.91075515131556,2453.9181836409552,3559,0
79.4251826389642,0.619985745999241,136.98204221486287,3417.375663162441,4092,1
69.81629840729629,0.8061501664687395,114.12066104671635,3456.885810692793,303,1
56.54118442771253,0.7437523703394634,118.56801496283866,2227.1351066546335,2875,0
71.1370683729059,0.4573114258139584,89.64252506638381,3794.919489090342,2432,0
59.842574327318324,0.7981452273699904,112.85941598386782,3287.0356104470006,2092,0
84.62679600126627,0.5297334914404224,137.80766327039572,3699.7973225728965,2343,0
67.79413927746792,0.4325828057763921,131.50410032213134,2328.9361257574424,406,0
57.61754204811233,0.37731946729181204,130.01331442762418,2317.0879222922804,1787,0
65.1792123752051,0.43950606270237436,120.9954737436192,2925.5153451163515,4209,1
76.19397181413437,0.42236463629175425,120.14126317256353,3251.392213447597,1960,0
61.54413170794037,0.5340832444750976,106.79357721053105,3898.180411463482,2061,0
57.66669406650353,0.5321147962099729,133.97656840405068,3353.0394569075656,822,0
73.65530817237868,0.5006092040306829,128.41945888778778,2878.6593615939832,879,0
73.67449856663085,0.58738763394927,129.84037695985597,2486.815396167054,628,0
62.39585236943305,0.7381292549572683,109.47930314664839,3615.000286359575,4993,1
62.93442541572516,0.6899108270882648,76.93314160257512,2517.6472871246424,443,0
73.48074906036454,0.20302040631001927,141.9430542350739,3814.234277386161,3886,0
48.27873487754014,-0.010784226980390993,110.42325087983191,2857.807675196745,3782,0
48.88804338435167,0.6868639822478547,102.74448471913759,3795.2910363089254,308,0
59.22333668121346,0.22662426031691577,133.86957823827987,3339.4656450296393,4836,1
66.7982927243223,0.45504691962146326,112.1597472016174,2931.502255278771,3506,0
74.66361348397007,0.2659773947881281,141.19872768093245,2740.3018140869367,1411,0
92.13034325424329,0.13960391248399603,132.34011899153396,2829.54606132696,2399,1
82.86489434803029,0.6082925456409576,133.67138646400954,3214.158346187619,3436,0
67.60092205054859,0.6518310320605294,92.68088577598931,3038.5782481088586,2047,0
69.71475688145966,0.3846979198546561,144.23887970772802,2703.0942959656472,1019,0
54.96205953043287,-0.018208458428982006,125.22501062467713,2917.184294841184,2144,0
69.72230296011415,0.39075111034950344,112.61445721507593,3039.288514859575,518,0
65.67012041619793,0.5783608010805094,122.86776934684502,1935.6329527925939,1849,0
74.84077840507135,0.20421768624517428,84.4752953420336,3229.084057394349,2942,0
57.59153584671515,0.5366719839558312,128.17305622961342,2510.1393876415964,1199,0
77.79019771361759,0.4969380301654009,99.41256983635857,2423.3337983971273,3492,0
92.99108369503867,0.6158582999202177,92.94659428312931,2156.327826444645,2872,1
68.36859777314713,0.5239160736828307,89.55281627564217,2103.0537510660547,2580,0
